Date,IBM,AAPL,MSFT,INTC,HPQ
2013-08-05,177.81225,62.717719,29.006726,20.840946,11.270335
2013-08-06,173.710294,62.156607,28.89692,20.731831,11.024331
2013-08-07,172.357455,62.120533,29.33614,20.640903,11.12857
2013-08-08,171.781585,61.996811,30.09562,20.41358,11.203622
2013-08-09,171.68105,61.114614,29.921764,20.468137,11.161927
2013-08-12,172.841912,62.850762,30.077319,20.586344,11.149418
2013-08-13,172.229485,65.837566,29.699511,20.47723,11.382913
2013-08-14,171.415961,67.03848,29.810089,20.522694,11.332879
2013-08-15,169.825471,66.959133,29.294058,20.031678,10.820022
2013-08-16,169.414141,67.553539,29.303272,19.922562,11.015991
2013-08-19,168.39952,68.281079,28.925462,20.259001,10.790835
2013-08-20,168.701166,67.384094,29.137406,20.47723,10.774157
2013-08-21,168.97539,67.557576,29.128191,20.158978,10.582357
2013-08-22,169.277036,67.638259,29.846949,20.240815,9.264774
2013-08-23,169.487269,67.377371,32.021658,20.404487,9.339826
2013-08-26,168.865706,67.639609,31.468767,20.249908,9.285622
2013-08-27,167.037562,65.705776,30.648641,20.177164,9.168874
2013-08-28,166.507398,66.016427,30.427487,20.268094,9.427388
2013-08-29,166.946149,66.124014,30.915873,20.058956,9.389861
2013-08-30,166.607947,65.521543,30.777652,19.986212,9.314809
2013-09-03,168.152731,65.704433,29.376991,20.068049,9.327318
2013-09-04,167.394049,67.064034,28.750381,20.586344,9.285622
2013-09-05,168.326393,66.604104,28.778025,20.549974,9.223079
2013-09-06,167.302636,67.000825,28.704306,20.613624,9.348165
2013-09-09,169.085075,68.069942,29.174264,20.831853,9.383839
2013-09-10,170.565881,66.519385,29.846949,20.895503,9.346068
2013-09-11,174.313569,62.897826,30.169471,20.740924,9.346068
2013-09-12,174.34099,63.567543,30.123394,20.577251,9.21597
2013-09-13,175.657256,62.519936,30.4367,21.313778,9.262133
2013-09-16,176.553043,60.532317,30.224758,21.268312,9.123642
2013-09-17,175.64812,61.231617,30.344553,21.586565,9.094266
2013-09-18,177.713918,62.490353,30.703932,21.732051,9.148822
2013-09-19,176.772425,63.515092,30.998807,21.741144,8.943184
2013-09-20,173.692006,62.857484,30.215545,21.613844,8.905414
2013-09-23,174.578657,65.981465,30.169471,21.477451,8.89702
2013-09-24,173.6463,65.774364,29.902239,21.550194,8.913807
2013-09-25,173.189264,64.756348,29.957526,21.550194,8.980954
2013-09-26,173.874818,65.387059,30.197115,21.286499,8.938987
2013-09-27,170.858377,64.920414,30.657858,20.895503,8.88443
2013-09-30,169.267886,64.113528,30.667071,20.840946,8.80889
2013-10-01,170.364784,65.621057,30.94352,20.75911,8.943184
2013-10-02,169.066803,65.836223,31.256822,20.813667,8.980954
2013-10-03,168.061318,65.00917,31.201535,20.549974,8.779512
2013-10-04,168.2807,64.958069,31.219966,20.740924,8.922201
2013-10-07,166.370279,65.592817,30.685502,20.75911,8.783709
2013-10-08,163.362987,64.677001,30.41827,20.440858,8.708168
2013-10-09,165.739581,65.436816,30.47356,20.54088,9.48456
2013-10-10,168.893127,65.846982,31.109385,21.004619,9.367052
2013-10-11,170.163687,66.273285,31.450337,21.150105,9.568493
2013-10-14,170.904083,66.707655,31.745213,21.322871,9.61046
2013-10-15,168.792579,67.062684,31.782073,21.268312,9.564297
2013-10-16,170.684701,67.389473,31.920294,21.550194,9.769936
2013-10-17,159.807247,67.84536,32.178309,21.750237,9.816099
2013-10-18,158.847469,68.43573,32.215169,21.713865,9.853869
2013-10-21,158.006524,70.112704,32.242816,21.950281,9.883246
2013-10-22,159.935217,69.912326,31.865007,21.88663,10.093082
2013-10-23,160.666477,70.596831,31.109385,21.586565,9.971377
2013-10-24,162.522043,71.531471,31.072528,21.622937,10.021738
2013-10-25,161.653677,70.731314,32.924714,22.04121,10.072098
2013-10-28,162.110713,71.258475,32.777277,22.150326,10.013345
2013-10-29,166.470827,69.483336,32.731203,22.295812,10.004951
2013-10-30,164.670104,70.588765,32.749633,22.277626,10.156033
2013-10-31,163.810888,70.292901,32.629839,22.250346,10.227377
2013-11-01,163.829159,69.933843,32.740416,22.123046,10.877866
2013-11-04,164.779802,70.837551,33.118226,22.059396,10.814916
2013-11-05,162.567749,70.662726,33.763267,22.054808,10.689014
2013-11-06,164.67221,70.46253,35.182357,22.256724,10.747769
2013-11-07,165.416583,69.322243,34.555746,22.082341,10.781342
2013-11-08,165.407398,70.413833,34.813761,22.109876,10.88626
2013-11-11,168.063253,70.209583,34.63868,22.1833,11.058325
2013-11-12,168.237861,70.339434,34.426738,22.421929,11.003767
2013-11-13,168.678968,70.423304,35.163927,22.577955,11.117079
2013-11-14,167.447537,71.441853,35.034919,22.385216,10.521146
2013-11-15,168.348135,71.013061,34.869051,22.504531,10.5799
2013-11-18,169.524429,70.152767,34.279301,22.577955,10.491769
2013-11-19,170.241233,70.277214,34.112176,22.669736,10.487572
2013-11-20,170.186097,69.661754,34.427858,22.541242,10.466589
2013-11-21,169.211979,70.492286,34.724969,23.156171,10.50436
2013-11-22,166.611261,70.311029,34.882809,21.90796,10.600884
2013-11-25,164.442465,70.843977,34.947802,21.797822,10.626063
2013-11-26,162.944522,72.150639,34.678543,21.706042,10.529539
2013-11-27,164.470033,73.849577,34.910662,21.935493,11.482193
2013-11-29,165.122502,75.217109,35.402756,21.880425,11.477995
2013-12-02,163.100747,74.562431,35.699868,21.751933,11.465405
2013-12-03,161.814179,76.603582,35.569882,21.614261,11.540946
2013-12-04,161.501729,76.425035,36.154818,21.788644,11.805338
2013-12-05,161.814179,76.817303,35.282053,22.265902,11.436028
2013-12-06,163.275355,75.751408,35.616305,22.779871,11.62488
2013-12-09,163.082377,76.618463,35.94127,22.88083,11.496208
2013-12-10,162.769913,76.499427,35.384186,22.779871,11.407614
2013-12-11,161.005471,75.932664,34.919948,22.412751,11.386519
2013-12-12,159.323734,75.821747,34.557844,22.45864,11.221987
2013-12-13,158.799922,74.995276,34.065749,22.293437,11.293706
2013-12-16,163.440779,75.410545,34.251445,22.440285,11.34855
2013-12-17,161.520098,75.071026,33.90791,22.633023,11.580584
2013-12-18,164.221905,74.500203,33.96362,23.082746,11.605897
2013-12-19,165.61876,73.646678,33.657222,23.073568,11.829493
2013-12-20,165.434966,74.263489,34.167882,23.000144,11.724023
2013-12-23,167.465907,77.113536,34.000757,23.238773,11.833711
2013-12-24,168.375703,76.786189,34.427858,23.339732,11.880118
2013-12-26,170.333137,76.276243,34.762106,23.587539,11.9434
2013-12-27,170.085008,75.760878,34.622837,23.495758,11.892774
2013-12-30,171.307254,75.007448,34.622837,23.725209,11.842149
2013-12-31,172.373276,75.886676,34.734253,23.826166,11.804179
2014-01-02,170.498547,74.81943,34.502134,23.670141,11.669179
2014-01-03,171.518616,73.175958,34.270015,23.660963,11.956056
2014-01-06,170.930469,73.574988,33.545806,23.367265,11.934963
2014-01-07,174.339895,73.048809,33.805778,23.48658,11.888556
2014-01-08,172.740863,73.511417,33.202267,23.339732,11.580584
2014-01-09,172.198667,72.57267,32.988719,23.229595,11.648085
2014-01-10,172.08838,72.088419,33.462243,23.431512,11.686054
2014-01-13,169.239547,72.465814,32.478058,23.403978,11.863243
2014-01-14,170.856949,73.907745,33.220837,24.330959,12.171215
2014-01-15,172.529501,75.391604,34.130742,24.477807,12.166996
2014-01-16,173.466851,74.970931,34.251445,24.358494,12.470749
2014-01-17,174.689098,73.134023,33.777924,23.725209,12.572
2014-01-21,173.163586,74.27025,33.582942,23.48658,12.614188
2014-01-22,167.48429,74.600299,33.36011,23.229595,12.588875
2014-01-23,167.925397,75.23199,33.480813,23.06439,12.390593
2014-01-24,165.085749,73.864459,34.177169,22.770693,12.019338
2014-01-27,163.486717,74.463686,33.452956,22.688091,12.065745
2014-01-28,162.521798,68.511996,33.675792,22.853296,12.234497
2014-01-29,162.108246,67.734221,34.037896,22.65138,12.242934
2014-01-30,162.990474,67.603012,34.223592,22.706447,12.339966
2014-01-31,162.365559,67.713929,35.133497,22.522888,12.234497
2014-02-03,158.891812,67.839727,33.870771,21.981384,11.829493
2014-02-04,158.836675,68.821759,33.750068,21.862068,11.951838
2014-02-05,160.123257,69.335766,33.257977,21.792576,11.816836
2014-02-06,161.398404,69.739904,33.592229,22.228057,12.019338
2014-02-07,163.782375,70.715562,33.94505,22.431898,12.264028
2014-02-10,163.680732,71.982424,34.167882,22.506024,12.154339
2014-02-11,166.046218,72.930866,34.511417,22.672803,12.386374
2014-02-12,166.545197,72.925423,34.789962,22.746927,12.411686
2014-02-13,168.023619,74.083422,34.919948,22.885912,12.584657
2014-02-14,169.733059,74.023555,34.929232,22.941504,12.664814
2014-02-18,169.27105,74.295704,35.004065,22.941504,12.479187
2014-02-19,169.04928,73.122734,35.088255,22.7006,12.424343
2014-02-20,170.259743,72.276345,35.312761,22.922973,12.736533
2014-02-21,168.901434,71.473502,35.527911,22.626476,12.567782
2014-02-24,169.51129,71.786478,35.256634,22.821051,12.622625
2014-02-25,169.308005,71.039424,35.11632,22.811787,12.60575
2014-02-26,170.074942,70.398508,35.05084,22.978566,12.614188
2014-02-27,171.193011,71.802807,35.41566,22.941504,12.550906
2014-02-28,171.100604,71.608214,35.836607,22.941504,12.60575
2014-03-03,170.259743,71.815053,35.340823,22.7006,12.542468
2014-03-04,172.274112,72.288591,35.93015,22.802522,12.707002
2014-03-05,172.920922,72.440998,35.649519,22.7006,12.631063
2014-03-06,173.382932,72.221914,35.686938,22.821051,12.694345
2014-03-07,173.419886,72.179735,35.453078,22.830317,12.799815
2014-03-10,172.227908,72.245046,35.378241,23.015629,12.674763
2014-03-11,172.569791,72.948554,35.56533,22.913707,12.679002
2014-03-12,172.070827,73.019315,35.799189,22.941504,12.543353
2014-03-13,169.927096,72.20831,35.443722,22.765458,12.255098
2014-03-14,168.365515,71.397298,35.26599,22.7006,12.322922
2014-03-17,171.691975,71.676256,35.593392,22.885912,12.496723
2014-03-18,172.615994,72.310363,36.996548,22.997097,12.95454
2014-03-19,170.675563,72.291316,36.734626,23.182409,13.403881
2014-03-20,173.623172,71.942963,37.726191,23.562296,13.344533
2014-03-21,172.486632,72.510393,37.567165,23.321392,13.543769
2014-03-24,173.946584,73.370393,37.885214,23.275065,13.408119
2014-03-25,180.220667,74.159626,37.735544,23.590092,13.802351
2014-03-26,177.984543,73.450674,37.221054,23.515968,13.71333
2014-03-27,175.406536,73.13498,36.818816,23.451109,13.535291
2014-03-28,175.979423,73.053333,37.698126,23.738342,13.581921
2014-03-31,177.86443,73.037003,38.34358,23.914387,13.71757
2014-04-01,179.721703,73.705135,38.745815,24.081167,14.086367
2014-04-02,178.843888,73.827602,38.680334,23.988511,14.247452
2014-04-03,178.049231,73.315962,38.362285,24.47032,13.988869
2014-04-04,177.199135,72.36752,37.295887,24.238681,13.836263
2014-04-07,179.740187,71.231286,37.230407,24.544444,13.861698
2014-04-08,178.603634,71.227209,37.249116,24.933598,13.755722
2014-04-09,181.699103,72.163406,37.857152,24.998456,13.870176
2014-04-10,180.812039,71.232652,36.818816,24.488851,13.904088
2014-04-11,180.359278,70.706042,36.678499,24.257213,13.755722
2014-04-14,182.743249,70.987711,36.650437,24.609303,13.94648
2014-04-15,182.050235,70.481514,37.183636,24.80388,13.730286
2014-04-16,181.477334,70.624395,37.791672,24.952129,13.772679
2014-04-17,175.572852,71.431323,37.426848,25.054051,13.535291
2014-04-21,177.661145,72.279071,37.361368,24.970661,13.53953
2014-04-22,177.550253,72.35119,37.408142,24.868739,13.467467
2014-04-23,177.162166,71.405466,37.127508,24.785349,13.454748
2014-04-24,175.766903,77.259421,37.286535,24.785349,13.564964
2014-04-25,175.221735,77.826851,37.333306,24.331337,13.386924
2014-04-28,178.465037,80.840922,38.231325,24.396196,13.645506
2014-04-29,180.285355,80.601425,37.894567,24.535179,13.971913
2014-04-30,181.542022,80.296616,37.791672,24.729756,14.014304
2014-05-01,178.825403,80.485767,37.417495,24.507383,13.836263
2014-05-02,176.894207,80.63545,37.127508,24.47032,13.772679
2014-05-05,176.727876,81.775753,36.884296,24.456303,13.776917
2014-05-06,175.591337,80.884468,36.538185,24.484339,13.620072
2014-05-07,175.935214,80.601425,36.87494,24.643207,13.700614
2014-05-08,175.572749,80.457751,37.080737,24.615171,13.662462
2014-05-09,176.660144,80.122506,36.987195,24.577789,13.71757
2014-05-12,178.974352,81.120034,37.389433,24.643207,13.912566
2014-05-13,178.621176,81.247292,38.077119,24.717968,14.107563
2014-05-14,175.39616,81.262339,37.907556,24.605825,13.976153
2014-05-15,173.295724,80.571322,37.304649,24.30678,13.738766
2014-05-16,173.853355,81.760423,37.521321,24.129222,13.785395
2014-05-19,173.797593,82.729217,37.445956,24.334816,14.035499
2014-05-20,171.836561,82.745638,37.380014,24.334816,13.904088
2014-05-21,173.230659,82.964572,38.011177,24.484339,13.785395
2014-05-22,172.57078,83.095929,37.775667,24.437612,13.471706
2014-05-23,172.812433,84.034622,37.794509,24.568446,14.294081
2014-05-27,171.734327,85.608231,37.860451,24.960941,14.031259
2014-05-28,170.154351,85.386556,37.690884,25.119809,14.137236
2014-05-29,170.786336,86.94237,38.001758,25.19457,14.260168
2014-05-30,171.343981,86.616706,38.566978,25.530997,14.200821
2014-06-02,172.580083,86.021471,38.425675,25.474926,14.171148
2014-06-03,171.35327,87.237933,37.954657,25.848733,14.281363
2014-06-04,171.483385,88.234095,37.982917,25.792662,14.311037
2014-06-05,172.849602,88.580287,38.821329,25.848733,14.357666
2014-06-06,173.212067,88.336725,39.075679,26.325336,14.34495
2014-06-09,173.072663,89.750227,38.877852,26.082362,14.370504
2014-06-10,171.278916,90.277046,38.727126,26.390752,14.315134
2014-06-11,169.382948,89.903486,38.491617,26.101052,14.161803
2014-06-12,168.425669,88.399667,38.227848,26.129087,14.221431
2014-06-13,169.67106,87.43224,38.84017,27.914015,14.975308
2014-06-16,169.475894,88.313457,39.09452,28.044847,14.86457
2014-06-17,169.392237,88.198521,39.264087,27.988777,14.868828
2014-06-18,170.637643,88.294304,39.235827,27.970086,14.783644
2014-06-19,169.912713,87.987793,39.103939,28.119608,14.685683
2014-06-20,168.732372,87.077842,39.264087,28.222406,14.574945
2014-06-23,169.280714,87.001212,39.55612,28.25044,14.70272
2014-06-24,168.109677,86.474394,39.330029,28.50276,14.459947
2014-06-25,167.960969,86.551023,39.593798,28.857876,14.306615
2014-06-26,167.635674,87.068261,39.301769,28.764426,14.442909
2014-06-27,168.881079,88.102737,39.801048,28.904603,14.442909
2014-06-30,168.472142,89.012689,39.282928,28.876567,14.344948
2014-07-01,173.19349,89.577815,39.443073,28.951328,14.557908
2014-07-02,175.089457,89.539507,39.471336,28.951328,14.430132
2014-07-03,175.219572,90.066319,39.37713,29.10085,14.481242
2014-07-07,174.764162,91.924543,39.55612,28.998055,14.425872
2014-07-08,174.002062,91.330676,39.358289,28.773771,14.268282
2014-07-09,175.117338,91.368991,39.254665,28.867221,14.332171
2014-07-10,174.44817,91.033746,39.273506,29.212993,14.417353
2014-07-11,174.726992,91.206158,39.650322,29.203648,14.468465
2014-07-14,176.455675,92.384306,39.697423,29.427932,14.54513
2014-07-15,175.182403,91.301942,39.989456,29.633525,14.54513
2014-07-16,178.779172,90.784704,41.524976,32.381006,14.830496
2014-07-17,178.899998,89.16594,41.94889,31.493214,14.664388
2014-07-18,178.909287,90.449459,42.099616,31.493214,14.826237
2014-07-21,177.375785,89.980116,42.240923,31.829641,14.70272
2014-07-22,180.387028,90.727235,42.231504,32.511838,14.971049
2014-07-23,179.959512,93.093117,42.269183,32.240827,14.898642
2014-07-24,181.455845,92.939858,41.826428,32.007198,14.924198
2014-07-25,180.675139,93.55288,41.92063,32.007198,15.090306
2014-07-28,181.957714,94.845971,41.421352,31.988507,15.162711
2014-07-29,180.83315,94.23295,41.345987,31.951126,15.307524
2014-07-30,180.303385,94.012649,41.053958,32.100648,15.379932
2014-07-31,178.137884,91.570137,40.658301,31.670771,15.166973
2014-08-01,175.795795,92.077795,40.37569,31.530596,14.988085
2014-08-04,176.251206,91.560557,40.856128,31.820294,15.047715
2014-08-05,173.890539,91.110375,40.58294,30.874857,14.936975
2014-08-06,173.862487,90.957116,40.262647,30.903078,14.924198
2014-08-07,172.301213,90.947498,40.724243,30.743155,14.830496
2014-08-08,174.479521,91.197772,40.695983,30.667895,14.979566
2014-08-11,175.26483,92.401035,40.695983,31.063005,14.992345
2014-08-12,175.143289,92.381786,40.997435,31.166486,14.958271
2014-08-13,175.713576,93.604299,41.524976,32.078994,15.034936
2014-08-14,175.64814,93.85458,41.703962,31.928477,15.158454
2014-08-15,175.180693,94.316637,42.193821,32.144845,14.936975
2014-08-18,177.031782,95.452518,42.495273,32.370623,15.051973
2014-08-19,177.695563,96.771291,42.969233,32.304772,15.111602
2014-08-20,177.723609,96.809796,42.609022,32.455289,14.958271
2014-08-21,178.780031,96.819424,42.864961,33.066767,15.758998
2014-08-22,178.013424,97.531754,42.798607,32.86921,15.690852
2014-08-25,178.714596,97.74353,42.817562,32.746918,15.822887
2014-08-26,180.425456,97.117831,42.665895,32.737508,16.112513
2014-08-27,179.733628,98.311467,42.533187,32.728102,16.253065
2014-08-28,179.499905,98.426983,42.542668,32.5964,16.180659
2014-08-29,179.780376,98.667636,43.064023,32.850395,16.184917
2014-09-02,179.088548,99.437727,42.74173,32.52114,16.206213
2014-09-03,179.453157,95.240743,42.6185,32.52114,16.214731
2014-09-04,178.265836,94.451402,42.902875,32.840989,16.040106
2014-09-05,178.751986,95.26962,43.519025,32.925656,16.006032
2014-09-08,177.760999,94.682426,44.049861,33.236099,15.946147
2014-09-09,177.62077,94.326258,44.324755,32.840989,15.736554
2014-09-10,179.069847,97.223719,44.400591,32.944471,15.839212
2014-09-11,179.238135,97.637642,44.552258,32.944471,15.723722
2014-09-12,178.826779,97.859046,44.267883,32.568176,15.638174
2014-09-15,179.322272,97.830161,43.83184,32.492919,15.505575
2014-09-16,180.39741,97.088954,44.324755,32.859805,15.509852
2014-09-17,180.247824,97.782035,44.097257,32.90684,15.685225
2014-09-18,181.135971,97.984183,44.248924,33.085578,15.830657
2014-09-19,181.369695,97.185214,45.045177,32.756323,15.736554
2014-09-22,180.537639,97.281473,44.609134,32.652842,15.599677
2014-09-23,179.14464,98.802401,44.135174,32.380029,15.308815
2014-09-24,179.78972,97.945677,44.628093,32.690472,15.377252
2014-09-25,176.704562,94.210749,43.642255,32.116625,15.08639
2014-09-26,177.686205,96.983066,43.992985,32.229512,15.129163
2014-09-29,177.293551,96.366996,44.021421,32.831584,14.958068
2014-09-30,177.471183,96.983066,43.945589,32.756323,15.171938
2014-10-01,174.984358,95.471767,43.509547,31.975517,14.778416
2014-10-02,174.741291,96.164848,43.376835,31.533371,14.761306
2014-10-03,176.386701,95.895318,43.689651,32.013143,15.056448
2014-10-06,176.732608,95.895318,43.689651,32.088404,15.770772
2014-10-07,173.619419,95.057844,43.158814,31.486335,15.065003
2014-10-08,177.031782,97.0312,44.343714,32.238921,15.36442
2014-10-09,174.283187,97.242968,43.462148,31.627443,14.680036
2014-10-10,173.825083,96.963817,41.736933,30.01879,14.329289
2014-10-13,171.571996,96.078209,41.376726,29.604867,13.98282
2014-10-14,171.833766,95.057844,41.452558,30.235159,13.790338
2014-10-15,169.917227,93.893086,40.96912,29.426129,14.029871
2014-10-16,168.131574,92.660945,40.514119,29.021614,14.54316
2014-10-17,170.197699,94.018222,41.357767,29.520201,14.611599
2014-10-20,158.090807,96.030083,41.784332,29.708349,14.466166
2014-10-21,152.602962,98.638758,42.542668,30.677304,14.859688
2014-10-22,151.25671,99.139313,42.068708,30.357455,14.752753
2014-10-23,151.621319,100.910521,42.675376,30.752561,14.945235
2014-10-24,151.527838,101.285939,43.727568,31.213522,14.940958
2014-10-27,151.331504,101.180051,43.519025,31.232337,15.099221
2014-10-28,152.948883,102.749105,44.06882,31.740334,15.20188
2014-10-29,152.817998,103.32667,44.192047,31.909662,15.133442
2014-10-30,153.650054,102.980136,43.651733,30.649083,15.107776
2014-10-31,153.696788,103.961997,44.504863,31.994328,15.347312
2014-11-03,153.659398,105.309654,44.969342,32.276551,15.338757
2014-11-04,152.060721,104.539562,45.092572,32.492919,15.355867
2014-11-05,151.28477,104.789843,45.36747,31.967387,15.475632
2014-11-06,151.981328,105.089541,46.163723,32.024202,15.462802
2014-11-07,152.555518,105.389249,46.144764,31.796948,15.561182
2014-11-10,153.892154,105.215228,46.343827,31.493936,15.783606
2014-11-11,153.713306,106.056326,46.324868,31.541284,15.723722
2014-11-12,152.414315,107.554846,46.239555,31.607567,15.616787
2014-11-13,153.233237,109.072698,47.026331,31.891637,15.552627
2014-11-14,154.522819,110.387527,46.997894,32.147301,15.79216
2014-11-17,154.522819,110.203835,46.884141,32.421903,16.001754
2014-11-18,152.386078,111.63468,46.493046,32.866944,16.040249
2014-11-19,151.953076,110.861249,45.997018,32.526059,15.903374
2014-11-20,151.20946,112.446776,46.454889,34.041103,15.796439
2014-11-21,151.473021,112.601466,45.768081,33.700218,15.937592
2014-11-24,152.630809,114.689718,45.39606,34.325173,16.040249
2014-11-25,152.263705,113.69393,45.281594,34.391456,16.095856
2014-11-26,152.442553,115.047431,45.548684,34.94066,16.750298
2014-11-28,152.649639,114.979756,45.605919,35.272074,16.707525
2014-12-01,152.056619,111.247965,46.378575,35.19632,16.493655
2014-12-02,153.120286,110.822577,46.225952,35.603488,16.660473
2014-12-03,154.861685,112.079401,45.863473,35.442517,16.703246
2014-12-04,154.419276,111.654013,46.588434,35.470923,16.711801
2014-12-05,153.685068,111.18029,46.187795,35.669771,16.917117
2014-12-08,152.35784,108.66665,45.50099,35.22473,16.517702
2014-12-09,153.421507,110.329522,45.39606,34.931189,16.406038
2014-12-10,151.087088,108.231593,44.737871,34.486144,16.045277
2014-12-11,151.614224,107.912559,44.995421,34.751279,16.521997
2014-12-12,146.258259,106.085336,44.785566,34.306234,16.324436
2014-12-15,144.07445,104.635158,44.518471,34.012694,16.152646
2014-12-16,142.521321,103.204313,43.078085,33.671812,16.028098
2014-12-17,143.010784,105.775965,43.631348,34.315705,16.599303
2014-12-18,148.423224,108.908347,45.329288,35.054287,17.101792
2014-12-19,149.2045,108.067241,45.462833,34.4388,17.136151
2014-12-22,151.962498,109.188715,45.768081,35.234197,17.093202
2014-12-23,152.715536,108.802,46.216414,35.442517,17.33371
2014-12-24,152.320195,108.289605,45.920704,35.451984,17.411015
2014-12-26,152.809657,110.203835,45.672692,35.556144,17.479733
2014-12-29,151.087088,110.126498,45.262515,35.205791,17.484026
2014-12-30,150.6541,108.78266,44.852338,34.808091,17.488322
2014-12-31,151.021204,106.71374,44.308616,34.36305,17.23493
2015-01-02,152.546096,105.69862,44.604322,34.429333,17.282173
2015-01-05,150.145794,102.72092,44.194149,34.041103,16.994423
2015-01-06,146.907754,102.73059,43.545497,33.406677,16.865579
2015-01-07,145.947631,104.171098,44.098757,34.107386,17.063138
2015-01-08,149.119787,108.173588,45.39606,34.741808,17.471143
2015-01-09,149.769282,108.289605,45.014499,34.808091,17.466846
2015-01-12,147.256029,105.621276,44.451699,34.656587,17.144738
2015-01-13,147.604303,106.559059,44.222765,34.561898,17.097497
2015-01-14,146.653601,106.153011,43.841204,34.419862,16.947179
2015-01-15,145.495813,103.271988,43.383333,34.268358,16.401742
2015-01-16,147.914931,102.469554,44.108298,34.514554,16.466164
2015-01-20,147.736083,105.108881,44.251381,34.173669,16.586418
2015-01-21,143.161394,105.911314,43.803047,34.54296,16.564944
2015-01-22,146.267667,108.66665,44.957268,34.950128,17.204866
2015-01-23,146.719484,109.227388,45.004962,34.514554,17.213456
2015-01-26,147.180723,109.343397,44.842797,33.908538,16.680903
2015-01-27,144.64864,105.514929,40.693337,32.374555,16.045277
2015-01-28,142.653102,111.479991,39.291104,31.986325,15.959382
2015-01-29,146.35238,114.950754,40.073301,32.393493,16.208479
2015-01-30,144.309774,113.26855,38.537527,31.285621,15.517021
2015-02-02,145.580527,114.689718,39.376956,31.863231,15.663042
2015-02-03,149.166854,114.709057,39.682203,31.910575,16.221362
2015-02-04,147.745505,115.588828,39.91114,32.04409,16.277195
2015-02-05,148.639732,116.413846,40.493019,32.368346,16.298669
2015-02-06,148.554422,115.433537,40.454863,31.757983,16.298669
2015-02-09,147.63496,116.200313,40.407168,31.405118,16.165531
2015-02-10,150.298549,118.43269,40.636102,32.139462,16.2729
2015-02-11,149.957305,121.208608,40.426247,31.996407,16.397449
2015-02-12,150.260639,122.742159,41.103514,32.54955,16.479049
2015-02-13,152.042676,123.343934,41.847554,32.768899,16.560651
2015-02-17,152.57351,124.071885,41.866772,33.131304,16.547765
2015-02-18,153.73942,124.935719,41.818734,32.683067,16.384564
2015-02-19,155.350842,124.673652,41.789915,32.625844,16.483344
2015-02-20,155.123341,125.692786,42.135763,32.816583,16.487639
2015-02-23,154.421907,129.089888,42.414363,32.196681,16.401742
2015-02-24,156.241867,128.284288,42.356721,32.816583,16.530587
2015-02-25,154.327111,125.003653,42.260653,32.377885,14.889982
2015-02-26,152.488188,126.585737,42.327901,32.091778,14.606527
2015-02-27,153.502445,124.683368,42.126154,31.710299,14.962994
2015-03-02,152.118509,125.294836,42.154977,32.482792,14.997351
2015-03-03,152.639855,125.556903,41.578562,32.520937,14.847034
2015-03-04,151.113741,124.761003,41.367214,32.540011,14.683833
2015-03-05,152.782034,122.693634,41.415247,32.168072,14.602233
2015-03-06,150.241677,122.878043,40.694731,31.653076,14.250061
2015-03-09,152.393407,123.402168,41.165466,31.204843,14.219851
2015-03-10,149.587626,120.849491,40.377703,30.232076,14.099014
2015-03-11,148.630255,118.646223,40.329669,30.832903,14.073121
2015-03-12,149.748767,120.79125,39.40741,29.37375,14.120593
2015-03-13,146.241551,119.956533,39.753258,29.497731,13.995441
2015-03-16,148.895665,121.27655,39.926182,29.402362,13.973863
2015-03-17,148.781922,123.305109,40.060678,29.173475,13.995441
2015-03-18,151.48342,124.693069,40.829227,29.459583,14.254375
2015-03-19,151.48342,123.751585,40.627484,29.316529,14.172379
2015-03-20,154.393471,122.198625,41.194289,29.860134,14.362265
2015-03-23,156.052291,123.47011,41.175075,29.755229,14.43563
2015-03-24,154.507214,122.965401,41.213504,29.364215,14.375213
2015-03-25,150.905202,119.752707,39.830111,28.505889,13.896183
2015-03-26,152.222778,120.587424,39.589939,28.687092,13.814186
2015-03-27,152.042676,119.626532,39.359376,30.518183,13.589775
2015-03-30,154.194406,122.654809,39.349767,30.003188,13.6243
2015-03-31,152.137471,120.771841,39.061562,29.821987,13.447361
2015-04-01,150.88624,120.597133,39.119204,29.383287,13.503464
2015-04-02,152.090073,121.635675,38.706108,29.383287,13.550935
2015-04-06,153.597226,123.605993,39.916573,29.602638,13.736506
2015-04-07,153.625676,122.305392,39.897359,29.81245,13.559567
2015-04-08,153.417138,121.907442,39.791683,29.860134,13.602722
2015-04-09,153.881598,122.839218,39.849325,29.793376,13.615669
2015-04-10,154.374509,123.363343,40.079892,30.451425,13.857342
2015-04-13,153.919522,123.120693,40.118317,30.260685,14.111962
2015-04-14,153.843689,122.586867,40.012644,30.031799,14.034281
2015-04-15,155.578342,123.052751,40.59866,31.30975,14.258691
2015-04-16,154.630445,122.460684,40.502593,31.347895,14.159433
2015-04-17,152.298612,121.082433,39.983821,30.96642,14.038596
2015-04-20,157.502572,123.848643,41.223109,31.214378,14.418368
2015-04-21,155.701559,123.178934,40.963723,30.928271,14.332056
2015-04-22,156.744251,124.838653,41.299966,31.185769,14.461523
2015-04-23,161.369993,125.857786,41.636205,30.851974,14.405422
2015-04-24,160.933954,126.449853,45.988119,30.59448,14.353633
2015-04-27,161.834454,128.750172,46.141829,30.995029,14.271638
2015-04-28,164.858247,126.72162,47.227407,31.49095,14.345003
